relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source,umls_cui_from_meddra,recommended_name,cosine_similarity
indication,indication,14318,DB01212,drug,Ceftriaxone,DrugBank,36348,41903,disease,gonococcal infection of joint,MONDO,C0018081,Gonorrhoea,0.6867004228822509
indication,indication,14288,DB01053,drug,Benzylpenicillin,DrugBank,36348,41903,disease,gonococcal infection of joint,MONDO,C0018081,Gonorrhoea,0.6867004228822509
indication,indication,14318,DB01212,drug,Ceftriaxone,DrugBank,84114,6753,disease,Escherichia coli meningitis,MONDO,C0085437,Meningitis bacterial,0.7340385752142996
indication,indication,14167,DB00415,drug,Ampicillin,DrugBank,84114,6753,disease,Escherichia coli meningitis,MONDO,C0085437,Meningitis bacterial,0.7340385752142996
indication,indication,17376,DB00493,drug,Cefotaxime,DrugBank,84114,6753,disease,Escherichia coli meningitis,MONDO,C0085437,Meningitis bacterial,0.7340385752142996
indication,indication,20412,DB00479,drug,Amikacin,DrugBank,84114,6753,disease,Escherichia coli meningitis,MONDO,C0085437,Meningitis bacterial,0.7340385752142996
indication,indication,14318,DB01212,drug,Ceftriaxone,DrugBank,84115,24412,disease,Peptostreptococcus infectious disease,MONDO,C0851881,Enterococcal infection,0.6953306132153815
indication,indication,14335,DB01330,drug,Cefotetan,DrugBank,84115,24412,disease,Peptostreptococcus infectious disease,MONDO,C0851881,Enterococcal infection,0.6953306132153815
indication,indication,20250,DB01332,drug,Ceftizoxime,DrugBank,84115,24412,disease,Peptostreptococcus infectious disease,MONDO,C0851881,Enterococcal infection,0.6953306132153815
indication,indication,14980,DB00916,drug,Metronidazole,DrugBank,84115,24412,disease,Peptostreptococcus infectious disease,MONDO,C0851881,Enterococcal infection,0.6953306132153815
indication,indication,20414,DB01331,drug,Cefoxitin,DrugBank,84115,24412,disease,Peptostreptococcus infectious disease,MONDO,C0851881,Enterococcal infection,0.6953306132153815
indication,indication,20360,DB00303,drug,Ertapenem,DrugBank,84115,24412,disease,Peptostreptococcus infectious disease,MONDO,C0851881,Enterococcal infection,0.6953306132153815
indication,indication,14726,DB01065,drug,Melatonin,DrugBank,32033,13600,disease,insomnia (disease),MONDO,C0917801,Insomnia,0.9754327674381363
indication,indication,14726,DB01065,drug,Melatonin,DrugBank,84117,24376,disease,"sleep disorder, initiating and maintaining sleep",MONDO,C0851578,Sleep disorder,0.768066528820792
indication,indication,14982,DB00962,drug,Zaleplon,DrugBank,32033,13600,disease,insomnia (disease),MONDO,C0917801,Insomnia,0.9754327674381363
indication,indication,14982,DB00962,drug,Zaleplon,DrugBank,84117,24376,disease,"sleep disorder, initiating and maintaining sleep",MONDO,C0851578,Sleep disorder,0.768066528820792
indication,indication,17303,DB00419,drug,Miglustat,DrugBank,27430,11871_11873_9757_9756_18982_1982_20384,disease,Niemann-Pick disease,MONDO_grouped,C0023794,Lipidosis,0.6205930832272835
indication,indication,16570,DB00750,drug,Prilocaine,DrugBank,83996,1780,disease,premature ejaculation (disease),MONDO,C0033038,Premature ejaculation,0.9897639861036079
indication,indication,16570,DB00750,drug,Prilocaine,DrugBank,83995,1196,disease,psychologic dyspareunia,MONDO,C1384606,Dyspareunia,0.9193455112944191
indication,indication,14940,DB00281,drug,Lidocaine,DrugBank,83996,1780,disease,premature ejaculation (disease),MONDO,C0033038,Premature ejaculation,0.9897639861036079
indication,indication,14940,DB00281,drug,Lidocaine,DrugBank,83995,1196,disease,psychologic dyspareunia,MONDO,C1384606,Dyspareunia,0.9193455112944191
indication,indication,15189,DB04884,drug,Dapoxetine,DrugBank,83996,1780,disease,premature ejaculation (disease),MONDO,C0033038,Premature ejaculation,0.9897639861036079
indication,indication,15189,DB04884,drug,Dapoxetine,DrugBank,83995,1196,disease,psychologic dyspareunia,MONDO,C1384606,Dyspareunia,0.9193455112944191
indication,indication,14822,DB06147,drug,Sulfathiazole,DrugBank,37893,7019,disease,vulvovaginitis,MONDO,C0042998,Vulvovaginitis,0.9999999999999992
indication,indication,14822,DB06147,drug,Sulfathiazole,DrugBank,36199,2234,disease,vaginitis (disease),MONDO,C0042267,Vaginal inflammation,0.8782482613769783
indication,indication,14822,DB06147,drug,Sulfathiazole,DrugBank,84071,5316,disease,bacterial vaginosis,MONDO,C0085166,Vaginitis bacterial,0.8645093223718013
indication,indication,14822,DB06147,drug,Sulfathiazole,DrugBank,38102,7018,disease,vulvitis,MONDO,C0042996,Vulvitis,1.0000000000000009
indication,indication,15085,DB00259,drug,Sulfanilamide,DrugBank,37893,7019,disease,vulvovaginitis,MONDO,C0042998,Vulvovaginitis,0.9999999999999992
indication,indication,15085,DB00259,drug,Sulfanilamide,DrugBank,36199,2234,disease,vaginitis (disease),MONDO,C0042267,Vaginal inflammation,0.8782482613769783
indication,indication,15085,DB00259,drug,Sulfanilamide,DrugBank,84071,5316,disease,bacterial vaginosis,MONDO,C0085166,Vaginitis bacterial,0.8645093223718013
indication,indication,15085,DB00259,drug,Sulfanilamide,DrugBank,38102,7018,disease,vulvitis,MONDO,C0042996,Vulvitis,1.0000000000000009
indication,indication,20318,DB00634,drug,Sulfacetamide,DrugBank,37893,7019,disease,vulvovaginitis,MONDO,C0042998,Vulvovaginitis,0.9999999999999992
indication,indication,20318,DB00634,drug,Sulfacetamide,DrugBank,36199,2234,disease,vaginitis (disease),MONDO,C0042267,Vaginal inflammation,0.8782482613769783
indication,indication,20318,DB00634,drug,Sulfacetamide,DrugBank,84071,5316,disease,bacterial vaginosis,MONDO,C0085166,Vaginitis bacterial,0.8645093223718013
indication,indication,20318,DB00634,drug,Sulfacetamide,DrugBank,38102,7018,disease,vulvitis,MONDO,C0042996,Vulvitis,1.0000000000000009
indication,indication,20394,DB09355,drug,Sulfabenzamide,DrugBank,37893,7019,disease,vulvovaginitis,MONDO,C0042998,Vulvovaginitis,0.9999999999999992
indication,indication,20394,DB09355,drug,Sulfabenzamide,DrugBank,36199,2234,disease,vaginitis (disease),MONDO,C0042267,Vaginal inflammation,0.8782482613769783
indication,indication,20394,DB09355,drug,Sulfabenzamide,DrugBank,84071,5316,disease,bacterial vaginosis,MONDO,C0085166,Vaginitis bacterial,0.8645093223718013
indication,indication,20394,DB09355,drug,Sulfabenzamide,DrugBank,38102,7018,disease,vulvitis,MONDO,C0042996,Vulvitis,1.0000000000000009
indication,indication,15242,DB11638,drug,Artenimol,DrugBank,33128,5136,disease,malaria,MONDO,C0024530,Malaria,0.9999999999999991
indication,indication,15808,DB00205,drug,Pyrimethamine,DrugBank,33128,5136,disease,malaria,MONDO,C0024530,Malaria,0.9999999999999991
indication,indication,14258,DB00908,drug,Quinidine,DrugBank,33128,5136,disease,malaria,MONDO,C0024530,Malaria,0.9999999999999991
indication,indication,15726,DB13941,drug,Piperaquine,DrugBank,33128,5136,disease,malaria,MONDO,C0024530,Malaria,0.9999999999999991
indication,indication,15207,DB06608,drug,Tafenoquine,DrugBank,33128,5136,disease,malaria,MONDO,C0024530,Malaria,0.9999999999999991
indication,indication,14952,DB00502,drug,Haloperidol,DrugBank,31283,7661,disease,Tourette syndrome,MONDO,C0040517,Tourette's disorder,0.9649219300428838
indication,indication,14988,DB01100,drug,Pimozide,DrugBank,31283,7661,disease,Tourette syndrome,MONDO,C0040517,Tourette's disorder,0.9649219300428838
indication,indication,15322,DB01059,drug,Norfloxacin,DrugBank,36954,24279_4265_918,disease,endometritis,MONDO_grouped,C0014179,Endometritis,1.0000000000000007
indication,indication,15322,DB01059,drug,Norfloxacin,DrugBank,84121,42451,disease,endomyometritis,MONDO,C0014179,Endometritis,0.802269022521063
indication,indication,15305,DB00685,drug,Trovafloxacin,DrugBank,36954,24279_4265_918,disease,endometritis,MONDO_grouped,C0014179,Endometritis,1.0000000000000007
indication,indication,15305,DB00685,drug,Trovafloxacin,DrugBank,84121,42451,disease,endomyometritis,MONDO,C0014179,Endometritis,0.802269022521063
indication,indication,17128,DB06243,drug,Eflornithine,DrugBank,32503,5459,disease,human African trypanosomiasis,MONDO,C0023290,visceral leishmaniasis,0.6428408835195492
indication,indication,17128,DB06243,drug,Eflornithine,DrugBank,36216,940,disease,trypanosomiasis,MONDO,C0039128,Syphilis,0.6454001124566383
indication,indication,20616,DB12864,drug,Melarsoprol,DrugBank,32503,5459,disease,human African trypanosomiasis,MONDO,C0023290,visceral leishmaniasis,0.6428408835195492
indication,indication,20616,DB12864,drug,Melarsoprol,DrugBank,36216,940,disease,trypanosomiasis,MONDO,C0039128,Syphilis,0.6454001124566383
indication,indication,14722,DB04786,drug,Suramin,DrugBank,32503,5459,disease,human African trypanosomiasis,MONDO,C0023290,visceral leishmaniasis,0.6428408835195492
indication,indication,14722,DB04786,drug,Suramin,DrugBank,36216,940,disease,trypanosomiasis,MONDO,C0039128,Syphilis,0.6454001124566383
indication,indication,14696,DB00738,drug,Pentamidine,DrugBank,32503,5459,disease,human African trypanosomiasis,MONDO,C0023290,visceral leishmaniasis,0.6428408835195492
indication,indication,14696,DB00738,drug,Pentamidine,DrugBank,36216,940,disease,trypanosomiasis,MONDO,C0039128,Syphilis,0.6454001124566383
indication,indication,14680,DB14487,drug,Zinc acetate,DrugBank,84122,43519,disease,burn,MONDO,C0006434,Burn,1.0000000000000004
indication,indication,20193,DB09345,drug,Pramocaine,DrugBank,84122,43519,disease,burn,MONDO,C0006434,Burn,1.0000000000000004
indication,indication,20322,DB09321,drug,Zinc oxide,DrugBank,84122,43519,disease,burn,MONDO,C0006434,Burn,1.0000000000000004
indication,indication,20438,DB11576,drug,Ferric oxide,DrugBank,84122,43519,disease,burn,MONDO,C0006434,Burn,1.0000000000000004
indication,indication,14170,DB00432,drug,Trifluridine,DrugBank,36223,21063,disease,malignant colon neoplasm,MONDO,C0007102,Colon cancer,0.9447240714706366
indication,indication,14170,DB00432,drug,Trifluridine,DrugBank,28849,5575,disease,colorectal cancer,MONDO,C1527249,Colorectal cancer,0.9999999999999997
indication,indication,14170,DB00432,drug,Trifluridine,DrugBank,36581,5401,disease,colonic neoplasm,MONDO,C0009375,colon neoplasm,0.9586955341371846
indication,indication,14170,DB00432,drug,Trifluridine,DrugBank,37144,18513,disease,squamous cell carcinoma of colon,MONDO,C0699790,Carcinoma colon,0.7853661974530088
indication,indication,20617,DB09010,drug,Carmofur,DrugBank,36223,21063,disease,malignant colon neoplasm,MONDO,C0007102,Colon cancer,0.9447240714706366
indication,indication,20617,DB09010,drug,Carmofur,DrugBank,28849,5575,disease,colorectal cancer,MONDO,C1527249,Colorectal cancer,0.9999999999999997
indication,indication,20617,DB09010,drug,Carmofur,DrugBank,36581,5401,disease,colonic neoplasm,MONDO,C0009375,colon neoplasm,0.9586955341371846
indication,indication,20617,DB09010,drug,Carmofur,DrugBank,37144,18513,disease,squamous cell carcinoma of colon,MONDO,C0699790,Carcinoma colon,0.7853661974530088
indication,indication,14190,DB00544,drug,Fluorouracil,DrugBank,36223,21063,disease,malignant colon neoplasm,MONDO,C0007102,Colon cancer,0.9447240714706366
indication,indication,14190,DB00544,drug,Fluorouracil,DrugBank,28849,5575,disease,colorectal cancer,MONDO,C1527249,Colorectal cancer,0.9999999999999997
indication,indication,14190,DB00544,drug,Fluorouracil,DrugBank,36581,5401,disease,colonic neoplasm,MONDO,C0009375,colon neoplasm,0.9586955341371846
indication,indication,14190,DB00544,drug,Fluorouracil,DrugBank,37144,18513,disease,squamous cell carcinoma of colon,MONDO,C0699790,Carcinoma colon,0.7853661974530088
indication,indication,17605,DB00002,drug,Cetuximab,DrugBank,36223,21063,disease,malignant colon neoplasm,MONDO,C0007102,Colon cancer,0.9447240714706366
indication,indication,17605,DB00002,drug,Cetuximab,DrugBank,28849,5575,disease,colorectal cancer,MONDO,C1527249,Colorectal cancer,0.9999999999999997
indication,indication,17605,DB00002,drug,Cetuximab,DrugBank,36581,5401,disease,colonic neoplasm,MONDO,C0009375,colon neoplasm,0.9586955341371846
indication,indication,17605,DB00002,drug,Cetuximab,DrugBank,37144,18513,disease,squamous cell carcinoma of colon,MONDO,C0699790,Carcinoma colon,0.7853661974530088
indication,indication,19217,DB09343,drug,Tipiracil,DrugBank,36223,21063,disease,malignant colon neoplasm,MONDO,C0007102,Colon cancer,0.9447240714706366
indication,indication,19217,DB09343,drug,Tipiracil,DrugBank,28849,5575,disease,colorectal cancer,MONDO,C1527249,Colorectal cancer,0.9999999999999997
indication,indication,19217,DB09343,drug,Tipiracil,DrugBank,36581,5401,disease,colonic neoplasm,MONDO,C0009375,colon neoplasm,0.9586955341371846
indication,indication,19217,DB09343,drug,Tipiracil,DrugBank,37144,18513,disease,squamous cell carcinoma of colon,MONDO,C0699790,Carcinoma colon,0.7853661974530088
indication,indication,15180,DB02703,drug,Fusidic acid,DrugBank,84123,25419,disease,furunculosis,MONDO,C0016867,Furunculosis,1.0
indication,indication,15180,DB02703,drug,Fusidic acid,DrugBank,84124,330,disease,endemic typhus,MONDO,C0041466,Typhoid fever,0.8113738593394411
indication,indication,15425,DB00254,drug,Doxycycline,DrugBank,84124,330,disease,endemic typhus,MONDO,C0041466,Typhoid fever,0.8113738593394411
indication,indication,15180,DB02703,drug,Fusidic acid,DrugBank,32702,15599_4768_25431,disease,keratoconjunctivitis,MONDO_grouped,C0022573,Keratoconjunctivitis,0.9999999999999989
indication,indication,15180,DB02703,drug,Fusidic acid,DrugBank,32879,15290_1440,disease,neurotrophic keratopathy,MONDO_grouped,C0235270,Keratopathy,0.7682281047892289
indication,indication,15180,DB02703,drug,Fusidic acid,DrugBank,32918,19085,disease,vernal keratoconjunctivitis,MONDO,C0022573,Keratoconjunctivitis,0.8585157114283116
indication,indication,15180,DB02703,drug,Fusidic acid,DrugBank,84125,19504,disease,superior limbic keratoconjunctivitis,MONDO,C0022573,Keratoconjunctivitis,0.7725607092331065
indication,indication,15180,DB02703,drug,Fusidic acid,DrugBank,36140,4903_3085_1465_33821,disease,keratitis,MONDO_grouped,C0022568,Keratitis,0.9999999999999987
indication,indication,20418,DB00684,drug,Tobramycin,DrugBank,32702,15599_4768_25431,disease,keratoconjunctivitis,MONDO_grouped,C0022573,Keratoconjunctivitis,0.9999999999999989
indication,indication,20418,DB00684,drug,Tobramycin,DrugBank,32879,15290_1440,disease,neurotrophic keratopathy,MONDO_grouped,C0235270,Keratopathy,0.7682281047892289
indication,indication,20418,DB00684,drug,Tobramycin,DrugBank,32918,19085,disease,vernal keratoconjunctivitis,MONDO,C0022573,Keratoconjunctivitis,0.8585157114283116
indication,indication,20418,DB00684,drug,Tobramycin,DrugBank,84125,19504,disease,superior limbic keratoconjunctivitis,MONDO,C0022573,Keratoconjunctivitis,0.7725607092331065
indication,indication,20418,DB00684,drug,Tobramycin,DrugBank,36140,4903_3085_1465_33821,disease,keratitis,MONDO_grouped,C0022568,Keratitis,0.9999999999999987
indication,indication,15180,DB02703,drug,Fusidic acid,DrugBank,36310,6956,disease,Rickettsiosis,MONDO,C0035021,Relapsing fever,0.7043817410579123
indication,indication,15425,DB00254,drug,Doxycycline,DrugBank,36310,6956,disease,Rickettsiosis,MONDO,C0035021,Relapsing fever,0.7043817410579123
indication,indication,14949,DB00446,drug,Chloramphenicol,DrugBank,36310,6956,disease,Rickettsiosis,MONDO,C0035021,Relapsing fever,0.7043817410579123
indication,indication,14949,DB00446,drug,Chloramphenicol,DrugBank,36216,940,disease,trypanosomiasis,MONDO,C0039128,Syphilis,0.6454001124566383
indication,indication,14949,DB00446,drug,Chloramphenicol,DrugBank,35588,1246,disease,typhus,MONDO,C0041466,Typhoid fever,0.8063835848702497
indication,indication,14949,DB00446,drug,Chloramphenicol,DrugBank,32959,19186,disease,Q fever,MONDO,C0041351,tularaemia,0.693492809892551
indication,indication,15180,DB02703,drug,Fusidic acid,DrugBank,37882,5114,disease,pneumococcal infection,MONDO,C0032269,pneumococcal infection,1.0000000000000004
indication,indication,20347,DB01627,drug,Lincomycin,DrugBank,37882,5114,disease,pneumococcal infection,MONDO,C0032269,pneumococcal infection,1.0000000000000004
indication,indication,15180,DB02703,drug,Fusidic acid,DrugBank,33297,5828,disease,listeriosis,MONDO,C0023860,Listeriosis,1.0000000000000007
indication,indication,15425,DB00254,drug,Doxycycline,DrugBank,33297,5828,disease,listeriosis,MONDO,C0023860,Listeriosis,1.0000000000000007
indication,indication,14936,DB00199,drug,Erythromycin,DrugBank,33297,5828,disease,listeriosis,MONDO,C0023860,Listeriosis,1.0000000000000007
indication,indication,15914,DB01017,drug,Minocycline,DrugBank,33297,5828,disease,listeriosis,MONDO,C0023860,Listeriosis,1.0000000000000007
indication,indication,20618,DB06149,drug,Teicoplanin,DrugBank,37787,24313,disease,staphylococcal infection,MONDO,C0038160,Staphylococcal infection,1.0000000000000013
indication,indication,20347,DB01627,drug,Lincomycin,DrugBank,37787,24313,disease,staphylococcal infection,MONDO,C0038160,Staphylococcal infection,1.0000000000000013
indication,indication,15180,DB02703,drug,Fusidic acid,DrugBank,37559,5898,disease,paronychia (disease),MONDO,C0030578,Paronychia,0.9874022473691919
indication,indication,15180,DB02703,drug,Fusidic acid,DrugBank,84128,5680,disease,Brill-Zinsser disease,MONDO,C2721559,Osmotic demyelination syndrome,0.5717102830785705
indication,indication,15425,DB00254,drug,Doxycycline,DrugBank,84128,5680,disease,Brill-Zinsser disease,MONDO,C2721559,Osmotic demyelination syndrome,0.5717102830785705
indication,indication,15180,DB02703,drug,Fusidic acid,DrugBank,37816,19362,disease,epidemic louse-borne typhus,MONDO,C0041466,Typhoid fever,0.7348201178503372
indication,indication,15180,DB02703,drug,Fusidic acid,DrugBank,84129,20571,disease,relapsing epidemic typhus,MONDO,C0035021,Relapsing fever,0.7939035759638726
indication,indication,15425,DB00254,drug,Doxycycline,DrugBank,37816,19362,disease,epidemic louse-borne typhus,MONDO,C0041466,Typhoid fever,0.7348201178503372
indication,indication,15425,DB00254,drug,Doxycycline,DrugBank,84129,20571,disease,relapsing epidemic typhus,MONDO,C0035021,Relapsing fever,0.7939035759638726
indication,indication,15180,DB02703,drug,Fusidic acid,DrugBank,36117,21680,disease,streptococcal infection,MONDO,C0038395,Streptococcal infection,0.9999999999999999
indication,indication,20347,DB01627,drug,Lincomycin,DrugBank,36117,21680,disease,streptococcal infection,MONDO,C0038395,Streptococcal infection,0.9999999999999999
indication,indication,15180,DB02703,drug,Fusidic acid,DrugBank,35844,5664,disease,bartonellosis,MONDO,C0041351,tularaemia,0.6800715398125071
indication,indication,15425,DB00254,drug,Doxycycline,DrugBank,35844,5664,disease,bartonellosis,MONDO,C0041351,tularaemia,0.6800715398125071
indication,indication,15914,DB01017,drug,Minocycline,DrugBank,35844,5664,disease,bartonellosis,MONDO,C0041351,tularaemia,0.6800715398125071
indication,indication,15180,DB02703,drug,Fusidic acid,DrugBank,33542,19365,disease,scrub typhus,MONDO,C0041466,Typhoid fever,0.7553634605010735
indication,indication,15425,DB00254,drug,Doxycycline,DrugBank,33542,19365,disease,scrub typhus,MONDO,C0041466,Typhoid fever,0.7553634605010735
indication,indication,14456,DB11828,drug,Neratinib,DrugBank,84130,6244,disease,HER2 positive breast carcinoma,MONDO,C2938924,oestrogen receptor positive breast cancer,0.6875725674515761
indication,indication,17355,DB06366,drug,Pertuzumab,DrugBank,84130,6244,disease,HER2 positive breast carcinoma,MONDO,C2938924,oestrogen receptor positive breast cancer,0.6875725674515761
indication,indication,15000,DB01259,drug,Lapatinib,DrugBank,84130,6244,disease,HER2 positive breast carcinoma,MONDO,C2938924,oestrogen receptor positive breast cancer,0.6875725674515761
indication,indication,17351,DB00072,drug,Trastuzumab,DrugBank,84130,6244,disease,HER2 positive breast carcinoma,MONDO,C2938924,oestrogen receptor positive breast cancer,0.6875725674515761
indication,indication,15008,DB05773,drug,Trastuzumab emtansine,DrugBank,84130,6244,disease,HER2 positive breast carcinoma,MONDO,C2938924,oestrogen receptor positive breast cancer,0.6875725674515761
indication,indication,20619,DB13311,drug,Trepibutone,DrugBank,31493,11986_4982_5003_6515_3232,disease,pancreatitis,MONDO_grouped,C0030305,Pancreatitis,0.9999999999999999
indication,indication,14262,DB00936,drug,Salicylic acid,DrugBank,84132,6522,disease,acquired keratosis,MONDO,C0022581,Acquired keratoderma,0.9319028435870058
indication,indication,14262,DB00936,drug,Salicylic acid,DrugBank,31176,10962_7758_14622_19272_6588_18865_17667_17673_17672_44663,disease,palmoplantar keratoderma,MONDO_grouped,C0549410,Palmar-plantar erythrodysaesthesia syndrome,0.7142839068358063
indication,indication,14229,DB00755,drug,Tretinoin,DrugBank,84132,6522,disease,acquired keratosis,MONDO,C0022581,Acquired keratoderma,0.9319028435870058
indication,indication,14229,DB00755,drug,Tretinoin,DrugBank,31176,10962_7758_14622_19272_6588_18865_17667_17673_17672_44663,disease,palmoplantar keratoderma,MONDO_grouped,C0549410,Palmar-plantar erythrodysaesthesia syndrome,0.7142839068358063
indication,indication,14262,DB00936,drug,Salicylic acid,DrugBank,84133,1795,disease,plantar wart,MONDO,C0042548,Plantar warts,0.9885833429322952
indication,indication,14030,DB00860,drug,Prednisolone,DrugBank,28764,10030,disease,Sjogren syndrome,MONDO,C1527336,Sjogren's syndrome,0.9883107048558769
indication,indication,14030,DB00860,drug,Prednisolone,DrugBank,35916,6733,disease,dry eye syndrome,MONDO,C0013238,Dry eye syndrome,1.0000000000000009
indication,indication,14059,DB00279,drug,Liothyronine,DrugBank,36944,2108,disease,thyroid cancer,MONDO,C0007115,Thyroid cancer,0.9999999999999996
indication,indication,14059,DB00279,drug,Liothyronine,DrugBank,32622,6468,disease,thyroid gland undifferentiated (anaplastic) carcinoma,MONDO,C0238461,Anaplastic thyroid cancer,0.945009457694448
indication,indication,14059,DB00279,drug,Liothyronine,DrugBank,31971,7958_17896,disease,familial thyroid carcinoma,MONDO_grouped,C0007115,Thyroid cancer,0.7317166472902185
indication,indication,14059,DB00279,drug,Liothyronine,DrugBank,32194,11578,disease,familial papillary thyroid carcinoma with renal papillary neoplasia,MONDO,C0238463,Papillary thyroid cancer,0.6949993199771236
indication,indication,14059,DB00279,drug,Liothyronine,DrugBank,32909,15277,disease,medullary thyroid gland carcinoma,MONDO,C0238462,medullary thyroid cancer,0.9701100531935105
indication,indication,14059,DB00279,drug,Liothyronine,DrugBank,37668,15447,disease,differentiated thyroid carcinoma,MONDO,C0238461,Anaplastic thyroid cancer,0.7920207270593667
indication,indication,14059,DB00279,drug,Liothyronine,DrugBank,33296,17895,disease,familial papillary or follicular thyroid carcinoma,MONDO,C0238463,Papillary thyroid cancer,0.7696693403151258
indication,indication,14060,DB00451,drug,Levothyroxine,DrugBank,36944,2108,disease,thyroid cancer,MONDO,C0007115,Thyroid cancer,0.9999999999999996
indication,indication,14060,DB00451,drug,Levothyroxine,DrugBank,32622,6468,disease,thyroid gland undifferentiated (anaplastic) carcinoma,MONDO,C0238461,Anaplastic thyroid cancer,0.945009457694448
indication,indication,14060,DB00451,drug,Levothyroxine,DrugBank,31971,7958_17896,disease,familial thyroid carcinoma,MONDO_grouped,C0007115,Thyroid cancer,0.7317166472902185
indication,indication,14060,DB00451,drug,Levothyroxine,DrugBank,32194,11578,disease,familial papillary thyroid carcinoma with renal papillary neoplasia,MONDO,C0238463,Papillary thyroid cancer,0.6949993199771236
indication,indication,14060,DB00451,drug,Levothyroxine,DrugBank,32909,15277,disease,medullary thyroid gland carcinoma,MONDO,C0238462,medullary thyroid cancer,0.9701100531935105
indication,indication,14060,DB00451,drug,Levothyroxine,DrugBank,37668,15447,disease,differentiated thyroid carcinoma,MONDO,C0238461,Anaplastic thyroid cancer,0.7920207270593667
indication,indication,14060,DB00451,drug,Levothyroxine,DrugBank,33296,17895,disease,familial papillary or follicular thyroid carcinoma,MONDO,C0238463,Papillary thyroid cancer,0.7696693403151258
indication,indication,14275,DB00997,drug,Doxorubicin,DrugBank,36944,2108,disease,thyroid cancer,MONDO,C0007115,Thyroid cancer,0.9999999999999996
indication,indication,14275,DB00997,drug,Doxorubicin,DrugBank,32622,6468,disease,thyroid gland undifferentiated (anaplastic) carcinoma,MONDO,C0238461,Anaplastic thyroid cancer,0.945009457694448
indication,indication,14275,DB00997,drug,Doxorubicin,DrugBank,31971,7958_17896,disease,familial thyroid carcinoma,MONDO_grouped,C0007115,Thyroid cancer,0.7317166472902185
indication,indication,14275,DB00997,drug,Doxorubicin,DrugBank,32194,11578,disease,familial papillary thyroid carcinoma with renal papillary neoplasia,MONDO,C0238463,Papillary thyroid cancer,0.6949993199771236
indication,indication,14275,DB00997,drug,Doxorubicin,DrugBank,32909,15277,disease,medullary thyroid gland carcinoma,MONDO,C0238462,medullary thyroid cancer,0.9701100531935105
indication,indication,14275,DB00997,drug,Doxorubicin,DrugBank,37668,15447,disease,differentiated thyroid carcinoma,MONDO,C0238461,Anaplastic thyroid cancer,0.7920207270593667
indication,indication,14275,DB00997,drug,Doxorubicin,DrugBank,33296,17895,disease,familial papillary or follicular thyroid carcinoma,MONDO,C0238463,Papillary thyroid cancer,0.7696693403151258
indication,indication,14059,DB00279,drug,Liothyronine,DrugBank,84134,6742,disease,endemic goiter,MONDO,C0221777,Nontoxic goiter,0.7794858590292674
indication,indication,14059,DB00279,drug,Liothyronine,DrugBank,27718,7681,disease,"goiter, multinodular 1, with or without Sertoli-Leydig cell tumors",MONDO,C0221777,Nontoxic goiter,0.7147549605984587
indication,indication,14059,DB00279,drug,Liothyronine,DrugBank,84135,6986,disease,substernal goiter,MONDO,C0302859,Euthyroid goiter,0.7752374380995446
indication,indication,14796,DB12245,drug,Triclabendazole,DrugBank,84136,4668,disease,fascioliasis,MONDO,C0015652,fascioliasis,0.9999999999999991
indication,indication,14968,DB00745,drug,Modafinil,DrugBank,28391,13652_12179_8062_21107,disease,narcolepsy,MONDO_grouped,C0027404,Narcolepsy,1.0000000000000002
indication,indication,14968,DB00745,drug,Modafinil,DrugBank,33324,16158,disease,narcolepsy-cataplexy syndrome,MONDO,C0027404,Narcolepsy,0.8350086609610483
indication,indication,14968,DB00745,drug,Modafinil,DrugBank,35742,2602,disease,central nervous system disease,MONDO,C0007682,Central nervous system disorder,0.9701395529220962
indication,indication,14968,DB00745,drug,Modafinil,DrugBank,84092,16430,disease,Balo concentric sclerosis,MONDO,C0036420,Circumscribed scleroderma,0.6034199246463078
indication,indication,14968,DB00745,drug,Modafinil,DrugBank,30664,18544_10247,disease,X-linked adrenoleukodystrophy,MONDO_grouped,C0302280,adrenogenital syndrome,0.6393050527563551
indication,indication,15173,DB01576,drug,Dextroamphetamine,DrugBank,28391,13652_12179_8062_21107,disease,narcolepsy,MONDO_grouped,C0027404,Narcolepsy,1.0000000000000002
indication,indication,15173,DB01576,drug,Dextroamphetamine,DrugBank,33324,16158,disease,narcolepsy-cataplexy syndrome,MONDO,C0027404,Narcolepsy,0.8350086609610483
indication,indication,15173,DB01576,drug,Dextroamphetamine,DrugBank,35742,2602,disease,central nervous system disease,MONDO,C0007682,Central nervous system disorder,0.9701395529220962
indication,indication,15173,DB01576,drug,Dextroamphetamine,DrugBank,84092,16430,disease,Balo concentric sclerosis,MONDO,C0036420,Circumscribed scleroderma,0.6034199246463078
indication,indication,15173,DB01576,drug,Dextroamphetamine,DrugBank,30664,18544_10247,disease,X-linked adrenoleukodystrophy,MONDO_grouped,C0302280,adrenogenital syndrome,0.6393050527563551
indication,indication,14644,DB09072,drug,Sodium oxybate,DrugBank,28391,13652_12179_8062_21107,disease,narcolepsy,MONDO_grouped,C0027404,Narcolepsy,1.0000000000000002
indication,indication,14644,DB09072,drug,Sodium oxybate,DrugBank,33324,16158,disease,narcolepsy-cataplexy syndrome,MONDO,C0027404,Narcolepsy,0.8350086609610483
indication,indication,14644,DB09072,drug,Sodium oxybate,DrugBank,35742,2602,disease,central nervous system disease,MONDO,C0007682,Central nervous system disorder,0.9701395529220962
